"accession_id","bio_rep_id","after_ripening","mat_temp","GR"
6965,3,21,21,0.714285714285714
6965,3,63,21,1.20481927710843
6965,3,105,21,10.8108108108108
6965,4,21,15,0
6965,4,63,15,0
6965,4,105,15,0
6965,5,21,15,0
6965,5,63,15,0
6965,5,105,15,0
6965,6,21,15,0
6965,6,63,15,0
6965,6,105,15,0
6973,1,21,21,0
6973,1,63,21,0
6973,1,105,21,0
6973,2,21,21,0
6973,2,63,21,0
6973,2,105,21,1.19047619047619
6973,3,21,21,2.02020202020202
6973,3,63,21,0
6973,3,105,21,1.63934426229508
6973,5,21,15,0
6973,5,63,15,0
6973,5,105,15,0.869565217391304
6973,6,21,15,0
6973,6,63,15,0
6973,6,105,15,0
7516,1,21,21,0
7516,1,63,21,0
7516,1,105,21,0
7516,2,21,21,0
7516,2,63,21,0
7516,2,105,21,0
7516,3,21,21,0
7516,3,63,21,0
7516,3,105,21,1.5625
7516,4,21,15,0
7516,4,63,15,0
7516,4,105,15,0
7516,5,21,15,0
7516,5,63,15,0
7516,5,105,15,0
7516,6,21,15,0
7516,6,63,15,0
7516,6,105,15,0
7518,1,21,21,0.694444444444444
7518,1,63,21,7.14285714285714
7518,1,105,21,0
7518,2,21,21,0
7518,2,63,21,0
7518,2,105,21,1.17647058823529
7518,3,21,21,0
7518,3,63,21,0
7518,3,105,21,0
7518,5,21,15,0
7518,5,63,15,0
7518,5,105,15,0
7518,6,21,15,0
7518,6,63,15,0
7518,6,105,15,0
8231,1,21,21,9.75609756097561
8231,1,63,21,49.3333333333333
8231,1,105,21,98.4615384615385
8231,2,21,21,11.2781954887218
8231,2,63,21,79.7979797979798
8231,2,105,21,98.8235294117647
8231,3,21,21,10.1851851851852
8231,3,63,21,58.4269662921348
8231,3,105,21,94.6666666666667
8231,4,21,15,0
8231,4,63,15,0
8231,4,105,15,2.22222222222222
8231,5,21,15,0
8231,5,63,15,0
8231,5,105,15,1.44927536231884
8231,6,21,15,0
8231,6,63,15,0
8231,6,105,15,21.0526315789474
8240,1,21,21,1.58730158730159
8240,1,63,21,0
8240,1,105,21,4.83870967741935
8240,2,21,21,0
8240,2,63,21,1.49253731343284
8240,2,105,21,8.64197530864197
8240,3,21,21,9.4017094017094
8240,3,63,21,10.5263157894737
8240,3,105,21,15
8240,4,21,15,0
8240,4,63,15,0
8240,4,105,15,0
8240,5,21,15,0
8240,5,63,15,0
8240,5,105,15,0
8240,6,21,15,0
8240,6,63,15,1.21951219512195
8240,6,105,15,1.61290322580645
8241,1,21,21,4.76190476190476
8241,1,63,21,10.2564102564103
8241,1,105,21,61.7647058823529
8241,2,21,21,17.1875
8241,2,63,21,11.7021276595745
8241,2,105,21,35.2112676056338
8241,3,21,21,30.8510638297872
8241,3,63,21,41.5094339622642
8241,3,105,21,51.5151515151515
8241,4,21,15,0
8241,4,63,15,5.45454545454545
8241,4,105,15,0
8241,5,21,15,0
8241,5,63,15,0
8241,5,105,15,0
8241,6,21,15,0
8241,6,63,15,0
8241,6,105,15,10.5263157894737
8247,1,21,21,50.3597122302158
8247,1,63,21,69.0476190476191
8247,1,105,21,75.9259259259259
8247,2,21,21,44.2307692307692
8247,2,63,21,53.75
8247,2,105,21,61.9047619047619
8247,3,21,21,47.7064220183486
8247,3,63,21,31.1475409836066
8247,3,105,21,51.9230769230769
8247,5,21,15,0
8247,5,63,15,0
8247,5,105,15,0
8247,6,21,15,0
8247,6,63,15,0
8247,6,105,15,0
8283,1,21,21,58.252427184466
8283,1,63,21,61.5384615384615
8283,1,105,21,74.2857142857143
8283,2,21,21,53.2110091743119
8283,2,63,21,72.7272727272727
8283,2,105,21,83.5820895522388
8283,3,21,21,50
8283,3,63,21,71.9298245614035
8283,3,105,21,82.1428571428571
8283,4,21,15,0
8283,4,63,15,1.23456790123457
8283,4,105,15,1.2987012987013
8283,5,21,15,0
8283,5,63,15,4
8283,5,105,15,3.96039603960396
8283,6,21,15,1.66666666666667
8283,6,63,15,0
8283,6,105,15,6.34920634920635
8306,1,21,21,0
8306,1,63,21,0
8306,1,105,21,4
8306,2,21,21,0
8306,2,63,21,0
8306,2,105,21,4.10958904109589
8306,3,21,21,0
8306,3,63,21,0
8306,3,105,21,1.12359550561798
8306,4,21,15,0
8306,4,63,15,0
8306,4,105,15,1.05263157894737
8306,5,21,15,0
8306,5,63,15,0
8306,5,105,15,0
8306,6,21,15,0
8306,6,63,15,0
8306,6,105,15,0
8334,1,21,21,1.92307692307692
8334,1,63,21,26.6666666666667
8334,1,105,21,87.012987012987
8334,2,21,21,0.78740157480315
8334,2,63,21,6.34920634920635
8334,2,105,21,73.6111111111111
8334,3,21,21,0
8334,3,63,21,29.5081967213115
8334,3,105,21,84.1463414634146
8334,4,21,15,0
8334,4,63,15,0
8334,4,105,15,2.73972602739726
8334,5,21,15,0
8334,5,63,15,0
8334,5,105,15,1.35135135135135
8334,6,21,15,0
8334,6,63,15,0
8334,6,105,15,3.65853658536585
8335,1,21,21,0
8335,1,63,21,0
8335,1,105,21,1.81818181818182
8335,2,21,21,0
8335,2,63,21,0
8335,2,105,21,0
8335,3,21,21,0
8335,3,63,21,0
8335,3,105,21,0
8335,5,21,15,0
8335,5,63,15,0
8335,5,105,15,0
8335,6,21,15,0
8335,6,63,15,0
8335,6,105,15,0
8369,1,21,21,2.63157894736842
8369,1,63,21,1.16279069767442
8369,1,105,21,12.0689655172414
8369,2,21,21,0
8369,2,63,21,1.21951219512195
8369,2,105,21,21.7391304347826
8369,3,21,21,0.775193798449612
8369,3,63,21,4.76190476190476
8369,3,105,21,16.3265306122449
8369,4,21,15,0
8369,4,63,15,0
8369,4,105,15,1.38888888888889
8369,5,21,15,0
8369,5,63,15,0
8369,5,105,15,1.31578947368421
8369,6,21,15,0
8369,6,63,15,3.27868852459016
8369,6,105,15,0
8376,1,21,21,97.0802919708029
8376,1,63,21,100
8376,1,105,21,100
8376,2,21,21,97.1428571428571
8376,2,63,21,89.1891891891892
8376,2,105,21,98.3870967741936
8376,3,21,21,85.8490566037736
8376,3,63,21,85.8974358974359
8376,3,105,21,92.3076923076923
8376,4,21,15,10.5769230769231
8376,4,63,15,32.0512820512821
8376,4,105,15,25.7142857142857
8376,5,21,15,7.84313725490196
8376,5,63,15,37.0786516853933
8376,5,105,15,38.0281690140845
8376,6,21,15,32.9411764705882
8376,6,63,15,58.695652173913
8376,6,105,15,74.3243243243243
8386,1,21,21,23.5294117647059
8386,1,63,21,96.969696969697
8386,1,105,21,98.7341772151899
8386,2,21,21,37.7551020408163
8386,2,63,21,99.0825688073395
8386,2,105,21,100
8386,3,21,21,34.020618556701
8386,3,63,21,81.4516129032258
8386,3,105,21,98.75
8386,4,21,15,19.3798449612403
8386,4,63,15,60
8386,4,105,15,64.7058823529412
8386,5,21,15,29.7872340425532
8386,5,63,15,68.6046511627907
8386,5,105,15,85.2272727272727
8386,6,21,15,21.6494845360825
8386,6,63,15,57.9710144927536
8386,6,105,15,73.4939759036145
8387,1,21,21,0.952380952380952
8387,1,63,21,16.8539325842697
8387,1,105,21,72.3684210526316
8387,2,21,21,0.757575757575758
8387,2,63,21,40.4494382022472
8387,2,105,21,67.5324675324675
8387,3,21,21,2.12765957446809
8387,3,63,21,23.2323232323232
8387,3,105,21,72.8813559322034
8387,4,21,15,0
8387,4,63,15,2.22222222222222
8387,4,105,15,10.7692307692308
8387,5,21,15,0.869565217391304
8387,5,63,15,5.95238095238095
8387,5,105,15,15.5555555555556
8387,6,21,15,1
8387,6,63,15,10.989010989011
8387,6,105,15,35.2272727272727
8422,1,21,21,41.5094339622642
8422,1,63,21,39.1304347826087
8422,1,105,21,84.8484848484848
8422,2,21,21,29.5454545454545
8422,2,63,21,67.4418604651163
8422,2,105,21,84.1463414634146
8422,3,21,21,15.1515151515152
8422,3,63,21,79.3103448275862
8422,3,105,21,81.9672131147541
8422,4,21,15,0
8422,4,63,15,0
8422,4,105,15,7.2463768115942
8422,5,21,15,0
8422,5,63,15,0
8422,5,105,15,2.1505376344086
8422,6,21,15,1.43884892086331
8422,6,63,15,2.17391304347826
8422,6,105,15,7.40740740740741
9057,1,21,21,0
9057,1,63,21,0
9057,1,105,21,0
9057,2,21,21,0
9057,2,63,21,1.28205128205128
9057,2,105,21,1.66666666666667
9057,3,21,21,0
9057,3,63,21,0
9057,3,105,21,3.44827586206897
9057,5,21,15,0
9057,5,63,15,0
9057,5,105,15,0
9057,6,21,15,0
9057,6,63,15,0
9057,6,105,15,0
9058,1,21,21,79.0697674418605
9058,1,63,21,88.8888888888889
9058,1,105,21,98.0392156862745
9058,2,21,21,71.7948717948718
9058,2,63,21,93.4065934065934
9058,2,105,21,100
9058,3,21,21,61.2903225806452
9058,3,63,21,91.4285714285714
9058,3,105,21,91.6666666666667
9058,4,21,15,34.8314606741573
9058,4,63,15,46.4285714285714
9058,4,105,15,55.8823529411765
9058,5,21,15,0
9058,5,63,15,22.3684210526316
9058,5,105,15,12.6436781609195
9058,6,21,15,0
9058,6,63,15,1.26582278481013
9058,6,105,15,10.4477611940298
9321,1,21,21,71.5596330275229
9321,1,63,21,92.3076923076923
9321,1,105,21,96.4912280701754
9321,2,21,21,81.9148936170213
9321,2,63,21,95.8333333333333
9321,2,105,21,95.8333333333333
9321,3,21,21,76.1363636363636
9321,3,63,21,88.8888888888889
9321,3,105,21,96.25
9321,4,21,15,7.2463768115942
9321,4,63,15,9.09090909090909
9321,4,105,15,19.6428571428571
9321,6,21,15,83.3333333333333
9321,6,63,15,96.969696969697
9321,6,105,15,96.969696969697
9386,1,21,21,100
9386,1,63,21,100
9386,1,105,21,100
9386,2,21,21,100
9386,2,63,21,100
9386,2,105,21,100
9386,3,21,21,100
9386,3,63,21,100
9386,3,105,21,100
9386,4,21,15,96.3636363636364
9386,4,63,15,96.969696969697
9386,4,105,15,95.7142857142857
9386,5,21,15,46.0674157303371
9386,5,63,15,72
9386,5,105,15,54.0540540540541
9386,6,21,15,98.3870967741936
9386,6,63,15,100
9386,6,105,15,100
9391,1,21,21,100
9391,1,63,21,100
9391,1,105,21,100
9391,2,21,21,100
9391,2,63,21,100
9391,2,105,21,100
9391,3,21,21,100
9391,3,63,21,100
9391,3,105,21,100
9391,4,21,15,7.35294117647059
9391,4,63,15,67.1052631578947
9391,4,105,15,62.5
9391,5,21,15,6.77966101694915
9391,5,63,15,32.0388349514563
9391,5,105,15,40.9638554216867
9391,6,21,15,2.47933884297521
9391,6,63,15,39.2405063291139
9391,6,105,15,63.2183908045977
9399,1,21,21,1.69491525423729
9399,1,63,21,0
9399,1,105,21,0
9399,2,21,21,1.14942528735632
9399,2,63,21,0
9399,2,105,21,1.72413793103448
9399,3,21,21,0
9399,3,63,21,6.45161290322581
9399,3,105,21,7.84313725490196
9399,4,21,15,0.909090909090909
9399,4,63,15,0
9399,4,105,15,2.5974025974026
9399,6,21,15,2.85714285714286
9399,6,63,15,1.88679245283019
9399,6,105,15,6.34920634920635
9405,1,21,21,0
9405,1,63,21,0
9405,1,105,21,0
9405,2,21,21,0
9405,2,63,21,0.934579439252336
9405,2,105,21,3.7037037037037
9405,3,21,21,0
9405,3,63,21,0
9405,3,105,21,0
9405,4,21,15,0
9405,4,63,15,0
9405,4,105,15,0
9405,5,21,15,0
9405,5,63,15,0
9405,5,105,15,0
9405,6,21,15,0
9405,6,63,15,0
9405,6,105,15,0
9409,1,21,21,0
9409,1,63,21,0
9409,1,105,21,0
9409,2,21,21,0
9409,2,63,21,0
9409,2,105,21,0
9409,3,21,21,0
9409,3,63,21,0
9409,3,105,21,0
9409,4,21,15,0
9409,4,63,15,0
9409,4,105,15,0
9409,5,21,15,0
9409,5,63,15,0
9409,5,105,15,0
9421,1,21,21,0
9421,1,63,21,0
9421,1,105,21,0
9421,2,21,21,0
9421,2,63,21,0
9421,2,105,21,0
9421,3,21,21,0
9421,3,63,21,0
9421,3,105,21,0
9421,4,21,15,0
9421,4,63,15,0
9421,4,105,15,0
9421,5,21,15,0
9421,5,63,15,0
9421,5,105,15,0
9421,6,21,15,0
9421,6,63,15,0
9421,6,105,15,0
9427,1,21,21,84.6153846153846
9427,1,63,21,87.5
9427,1,105,21,81.25
9427,2,21,21,65.4929577464789
9427,2,63,21,81.1764705882353
9427,2,105,21,91.9354838709677
9427,3,21,21,80
9427,3,63,21,95.0617283950617
9427,3,105,21,90
9427,4,21,15,10.7142857142857
9427,4,63,15,43.75
9427,4,105,15,22.2222222222222
9427,5,21,15,0.75187969924812
9427,5,63,15,2.66666666666667
9427,5,105,15,1.58730158730159
9427,6,21,15,2.53164556962025
9427,6,63,15,6
9427,6,105,15,12.6984126984127
9434,1,21,21,22.9508196721311
9434,1,63,21,16.8539325842697
9434,1,105,21,48.3870967741936
9434,2,21,21,16.1904761904762
9434,2,63,21,26.5625
9434,2,105,21,40.7894736842105
9434,3,21,21,31.0077519379845
9434,3,63,21,44.7368421052632
9434,3,105,21,38.1818181818182
9434,4,21,15,1.98019801980198
9434,4,63,15,2.63157894736842
9434,4,105,15,2.85714285714286
9434,5,21,15,6.45161290322581
9434,5,63,15,12.6984126984127
9434,5,105,15,22.2222222222222
9434,6,21,15,7.89473684210526
9434,6,63,15,17.5
9434,6,105,15,8.04597701149425
9442,2,21,21,0
9442,2,63,21,0
9442,2,105,21,0
9442,3,21,21,0
9442,3,63,21,0
9442,3,105,21,0
9442,4,21,15,0
9442,4,63,15,0
9442,4,105,15,0
9442,5,21,15,0
9442,5,63,15,0
9442,5,105,15,0
9442,6,21,15,0
9442,6,63,15,0
9442,6,105,15,0
9453,1,21,21,0
9453,1,63,21,0
9453,1,105,21,0
9453,2,21,21,0
9453,2,63,21,0
9453,2,105,21,0
9453,3,21,21,0
9453,3,63,21,0
9453,3,105,21,0
9453,5,21,15,0
9453,5,63,15,0
9453,5,105,15,0
9453,6,21,15,0
9453,6,63,15,0
9453,6,105,15,0
9454,1,21,21,0
9454,1,63,21,0
9454,1,105,21,0
9454,2,21,21,0
9454,2,63,21,0
9454,2,105,21,0
9454,3,21,21,0
9454,3,63,21,0
9454,3,105,21,0
9454,4,21,15,0
9454,4,63,15,0
9454,4,105,15,0
9454,6,21,15,0
9454,6,63,15,0
9454,6,105,15,1.17647058823529
9455,1,21,21,0
9455,1,63,21,0
9455,1,105,21,0
9455,2,21,21,0
9455,2,63,21,0
9455,2,105,21,0
9455,3,21,21,0
9455,3,63,21,0
9455,3,105,21,0
9455,4,21,15,0
9455,4,63,15,0
9455,4,105,15,0
9455,5,21,15,0
9455,5,63,15,0
9455,5,105,15,0
9455,6,21,15,0
9455,6,63,15,0
9455,6,105,15,0
9476,2,21,21,0
9476,2,63,21,0
9476,2,105,21,0
9476,3,21,21,0
9476,3,63,21,0
9476,3,105,21,0
9476,4,21,15,0
9476,4,63,15,0
9476,4,105,15,0
9476,5,21,15,0
9476,5,63,15,0
9476,5,105,15,0
9476,6,21,15,0
9476,6,63,15,0
9476,6,105,15,0
